Transaction_ID,Customer_ID,Name,Email,Age,Gender,Country,Region,City,Product_Category,Quantity,Unit_Price,Total_Amount,Order_Date,Payment_Method,Order_Status
T100556,C07912,Katelyn Wade,kellis@example.org,23.0,Female,USA,West,Georgeview,Electronic,8.0,347.44,2984.53,2025-11-09,,Returned
T115765,C03068,Brianna Snyder,markhoffman@example.org,57.0,,USA,West,Karenville,Sports,,273.7,,2025-08-16,Debit Card,Returned
T106126,C03293,Dawn Swanson,teresa30@example.com,59.0,Other,China,East,Markberg,sports,7.0,337.4,2581.42,2026-01-09,Credit Card,Pending
T117516,C07924,Christine Lawson,eric95@example.org,34.0,Female,Canada,North,East Victoria,beauty,8.0,231.01,1906.74,2024-10-29,Net Banking,Completed
T103891,C02967,John Smith,xavierwilson@example.org,45.0,Female,China,East,Courtneyville,Beauty,2.0,409.48,762.96,2025-09-15,Cash,Completed
T105466,C02031,Jacob Schmidt,jill16@example.com,52.0,,USA,North,Matthewland,Cloths,,397.28,,2026-03-24,Cash,Pending
T106409,C05310,Joseph Ruiz,evan95@example.org,52.0,Other,Canada,North,Lake Samantha,beauty,,232.1,,2024-08-08,Cash,Completed
T120226,C03212,Isabel Johnson,katherinebrennan@example.com,27.0,Male,Germany,Central,Adamsmouth,Sports,2.0,145.03,262.8,2026-05-30,UPI,Cancelled
T117372,C03240,Diana Simon,karen59@example.org,32.0,Other,UK,West,Edwardmouth,electronics,7.0,166.87,1191.48,2024-11-17,UPI,Pending
T109895,C02776,Rachel Howard,luis48@example.org,32.0,Other,France,Central,West Shawnshire,Groceries,9.0,481.97,4660.66,2026-05-04,Credit Card,Returned
T121492,C07199,Jacqueline Meyer,bfowler@example.net,34.0,Other,Germany,Central,West Chelseachester,Grocery,3.0,384.13,1193.29,2026-05-27,Debit Card,Pending
T105283,C02392,Lisa Webster,josephwilson@example.org,71.0,,France,Central,Lake Amanda,Book,5.0,480.06,2344.89,2025-12-24,Net Banking,Pending
T117010,C04290,Renee Clark,mcculloughjeffrey@example.org,68.0,Male,USA,North,Popetown,Sport,6.0,265.68,1653.15,2025-02-04,Credit Card,Cancelled
T100544,C01213,Theresa Mcintyre,butlerbradley@example.com,44.0,,USA,West,South Amandafort,Furniture,8.0,60.68,506.78,2024-12-27,Credit Card,Pending
T123494,C02310,Alex Harper,zjames@example.com,69.0,Male,Brazil,South,Melissaburgh,Books,3.0,429.31,1327.59,2024-11-13,Net Banking,Cancelled
T105685,C05323,Megan Winters,lisarussell@example.net,65.0,Other,Germany,Central,Omarberg,beauty,9.0,147.16,1408.46,2026-06-04,Debit Card,Cancelled
T103851,C05054,Heather George,udurham@example.net,67.0,,Germany,Central,Lake Bonnieport,Beauty,8.0,324.62,2670.98,2025-11-05,Cash,Cancelled
T101565,C03690,Tamara Brown,jeremy75@example.org,56.0,Other,Germany,Central,Reedshire,Beauty,7.0,186.53,1424.69,2024-09-11,Credit Card,Cancelled
T113830,C06844,Emily Ramsey,rowebrian@example.org,37.0,,UK,West,North Andrealand,furniture,2.0,217.81,447.08,2025-10-04,Debit Card,Cancelled
T124333,C05179,Amanda Sanders,snyderjeffrey@example.net,72.0,Other,China,East,Lawrencebury,Book,6.0,103.75,583.02,2024-12-22,UPI,Pending
T113408,C02868,Laura Clark,amalone@example.com,36.0,Female,France,Central,New Charles,Cloths,,400.3,,2026-01-23,Debit Card,Cancelled
T105552,C05088,Natasha Myers,phelpsjeff@example.com,20.0,Female,Germany,Central,West Stephenburgh,ELECTRONICS,5.0,183.11,879.55,2026-06-18,,Pending
T122523,C03749,Diane Thomas,adam27@example.org,62.0,,Japan,East,Lake Mallory,Cloths,1.0,305.11,312.79,2024-07-20,,Completed
T103071,C04338,Jordan Calderon,oclayton@example.com,28.0,Other,USA,West,New Angelatown,CLOTHING,1.0,330.0,310.98,2026-01-09,,Pending
T124079,C02253,Drew Torres,aimeeryan@example.com,68.0,Female,Brazil,South,East Sandra,clothing,6.0,99.7,608.14,2026-03-04,Cash,Cancelled
T104423,C00264,Kyle Miller,kevinrodriguez@example.net,,Male,Canada,North,South Kathy,beauty,3.0,90.69,283.29,2026-06-06,,Returned
T110981,C04106,Cody Spencer,shortsamuel@example.com,66.0,Other,UK,West,Jeremyborough,books,1.0,354.64,345.55,2026-02-09,Debit Card,Pending
T122190,C01245,Scott Rivera,justinparks@example.org,19.0,Other,Brazil,South,Laneton,Clothing,,437.81,,2025-10-05,,Pending
T103274,C05381,Benjamin Anderson,badkins@example.com,58.0,Female,Canada,North,New Michaeltown,CLOTHING,8.0,93.76,713.38,2024-11-12,Debit Card,Pending
T115059,C07151,Sheryl Garcia,fjohnson@example.net,34.0,,France,Central,West Luis,furniture,6.0,59.23,360.83,2025-07-08,,Pending
T112275,C00010,David Herrera,joseph83@example.net,69.0,Female,UK,West,Gonzalesview,Furniture,6.0,300.24,1976.54,2025-01-19,Credit Card,Cancelled
T122012,C00866,Brian Cortez,tina39@example.net,51.0,,UK,West,New Alex,books,9.0,42.55,384.56,2025-02-21,Credit Card,Returned
T112558,C03059,Nicole Perez,jacquelinedixon@example.net,66.0,Male,China,East,South Bobby,BEAUTY,5.0,107.78,591.74,2025-11-09,Credit Card,Cancelled
T112137,C01330,Benjamin Walker,gregory68@example.org,54.0,Male,Germany,Central,Benjaminmouth,beauty,10.0,29.3,316.87,2025-02-20,Debit Card,Returned
T111928,C01245,Philip Evans,gpittman@example.com,69.0,Female,Brazil,South,Heatherfurt,Cloths,8.0,281.41,2424.89,2024-10-24,Credit Card,Pending
T113621,C00903,Alexander Thompson,williamwarner@example.net,26.0,Female,USA,West,New Emily,Furniture,1.0,398.85,425.33,2024-12-31,UPI,Cancelled
T103368,C01166,Crystal Davis,pricejimmy@example.com,34.0,Male,USA,North,Whiteberg,Book,7.0,234.64,1610.24,2026-04-06,Credit Card,Completed
T119505,C06460,Bradley Young,rebecca41@example.com,27.0,Other,Germany,Central,Alexandraview,furniture,1.0,413.04,379.12,2025-03-16,Debit Card,Completed
T119388,C00278,Eric Nguyen,milesbrian@example.org,35.0,,India,South,Lake Daniel,grocery,,237.38,,2026-01-07,Net Banking,Cancelled
T112054,C06249,Mario Johnson,marc84@example.org,37.0,,Germany,Central,Stephanieside,Sport,1.0,386.21,392.22,2024-10-19,Debit Card,Pending
T108365,C01467,Julian Rangel,michelehicks@example.org,23.0,Male,Germany,Central,South Michelleport,Electronic,5.0,205.74,1027.79,2024-12-31,,Cancelled
T123914,C03736,Tiffany Williams,,30.0,Female,Brazil,South,Robertsshire,Grocery,9.0,337.28,3282.48,2024-10-10,Credit Card,Pending
T101644,C04343,David Gonzalez,,62.0,Female,USA,West,West Jenniferbury,FURNITURE,2.0,162.43,355.96,2025-03-20,Debit Card,Returned
T110225,C00677,Deanna Gaines,carolyn94@example.com,21.0,Other,USA,West,Lauriemouth,beauty,2.0,187.31,382.02,2025-06-05,Net Banking,Completed
T117524,C06414,Justin Tucker,valeriethompson@example.com,54.0,Female,China,East,East Julie,electronics,10.0,177.56,1920.84,2025-01-30,UPI,Returned
T109944,C04987,Jerry Morse,nelsonjose@example.com,31.0,Other,USA,West,Kathrynville,Sport,2.0,197.27,390.33,2025-02-27,UPI,Returned
T110751,C04510,Barbara Harris,john12@example.org,61.0,,India,South,Lake Walterport,Clothing,2.0,88.86,179.15,2025-01-06,Net Banking,Pending
T108804,C05376,Chelsea Ortiz,penningtonlisa@example.org,71.0,Male,USA,West,Brentton,beauty,4.0,468.88,1745.5,2025-11-03,Debit Card,Cancelled
T109952,C05140,Nicole Romero,blackanthony@example.net,16.0,Female,USA,North,Sarahside,books,10.0,452.6,4737.58,2025-09-10,Cash,Cancelled
T101550,C02288,James Baker,ijensen@example.net,19.0,Male,Brazil,South,Lake Theresa,Sport,6.0,344.35,1937.17,2024-11-30,Cash,Completed
T115391,C00789,Lindsey Hill,vpratt@example.org,62.0,Male,China,East,Thomasmouth,BEAUTY,7.0,452.57,3260.6,2025-08-11,,Returned
T117593,C02951,Eric Bowers,rachel91@example.com,43.0,,Japan,East,Lake Rachel,Electronic,8.0,98.21,838.04,2026-04-07,Cash,Pending
T124303,C07104,Devin Donovan,tasha35@example.net,72.0,Female,Brazil,South,East Jeffreytown,grocery,10.0,253.93,2442.84,2026-05-14,Cash,Returned
T109758,C03587,Barbara Randolph,jennifermarshall@example.com,70.0,Other,China,East,Kathleenview,grocery,10.0,326.32,3225.31,2026-07-09,Debit Card,Pending
T115106,C06449,Gary Jones,marypierce@example.com,27.0,Male,UK,West,Lake Victor,Clothing,7.0,361.12,2684.77,2024-11-24,Debit Card,Completed
T117622,C02220,Thomas Caldwell MD,jameshicks@example.com,20.0,Female,China,East,Matthewfort,beauty,8.0,24.68,197.29,2025-01-30,UPI,Pending
T108665,C00477,Arthur Fletcher,connie66@example.org,,Other,USA,West,Armstrongmouth,sports,4.0,81.14,301.73,2024-10-02,Cash,Completed
T117145,C01670,Rachel Anthony,jgutierrez@example.net,52.0,,UK,West,South Garrettville,grocery,3.0,120.75,365.4,2026-03-19,Net Banking,Completed
T111782,C07722,Scott Webb,anthonymartinez@example.org,,Female,Brazil,South,Lake Samuelhaven,grocery,4.0,366.39,1510.75,2024-12-20,Debit Card,Returned
T122118,C02196,Cheryl Williamson,ygarrison@example.org,29.0,Male,China,East,New Shannon,Sport,9.0,387.45,3745.65,2025-03-30,Credit Card,Completed
T112853,C03691,Jesse Bullock,tracyberry@example.net,63.0,Other,France,Central,Nelsonville,electronics,6.0,452.85,2806.94,2025-04-01,Cash,Returned
T103757,C05768,Joel Taylor,rkennedy@example.org,47.0,Male,UK,West,Wadeville,Book,,18.94,,2025-09-09,Credit Card,Cancelled
T106145,C05618,Todd Dalton,,41.0,Female,Canada,North,Gonzalestown,Book,3.0,26.97,75.52,2026-05-15,Credit Card,Cancelled
T112480,C06344,Dylan Baker,allenlarry@example.org,26.0,Female,USA,West,,electronics,6.0,251.95,1361.58,2024-11-23,Debit Card,Completed
T112878,C02715,Lisa Black,jacobmiller@example.org,,Female,Canada,North,North Thomasview,FURNITURE,8.0,119.39,868.3,2024-10-08,Net Banking,Returned
T106466,C02766,Sharon Hayes,garciaaimee@example.org,35.0,Other,Germany,Central,Port Michael,CLOTHING,2.0,197.42,374.96,2025-02-23,Net Banking,Pending
T122803,C05111,Michael Jensen,madison82@example.org,40.0,Female,USA,North,Port Elizabethmouth,Sports,6.0,203.3,1238.49,2024-12-01,,Pending
T119635,C03969,Diane Rowe,oweiss@example.net,16.0,Male,USA,North,West Jessica,Furniture,10.0,365.44,3660.39,2024-11-05,UPI,Returned
T110145,C00792,Elizabeth Nichols,madison28@example.org,49.0,Other,France,Central,New Amandaberg,Sports,1.0,421.54,416.03,2024-07-26,,Pending
T117049,C07298,Jeffrey Stewart,latashafitzgerald@example.com,55.0,Male,Japan,East,Millerbury,Groceries,5.0,312.78,1679.21,2025-09-08,Debit Card,Pending
T101425,C05602,Lisa Williams,,,Male,UK,West,Victoriashire,furniture,10.0,116.0,1222.15,2025-06-13,Debit Card,Completed
T113445,C06541,Janet Sanchez,lynchcourtney@example.net,34.0,Male,Canada,North,Santosfort,Grocery,7.0,155.76,1029.51,2025-05-29,Cash,Returned
T102023,C07874,Tammy Cox,taylorpatrick@example.net,70.0,Female,Germany,Central,Allenstad,CLOTHING,10.0,77.02,742.81,2025-12-13,Credit Card,Returned
T122203,C06268,Nicholas Charles,susan12@example.net,62.0,Other,Japan,East,Phillipsbury,Grocery,4.0,54.98,204.58,2024-08-20,UPI,Pending
T123912,C01930,Jennifer Neal,craigbrittney@example.com,73.0,Female,Canada,North,Kristenfurt,Sport,10.0,452.82,4909.67,2024-08-28,UPI,Cancelled
T109202,C05788,Jacqueline Simmons,joshuahansen@example.org,75.0,,USA,West,Adkinsstad,Grocery,2.0,251.35,529.11,2025-12-15,UPI,Cancelled
T121990,C03194,Derrick Silva,ephillips@example.com,27.0,Other,Germany,Central,,FURNITURE,6.0,39.06,236.23,2026-07-04,Cash,Cancelled
T112784,C07989,Eric Mitchell,megan51@example.org,60.0,,USA,North,South Rhondaville,Books,7.0,206.01,1387.47,2025-02-04,Debit Card,Pending
T114419,C06619,Melissa Campbell,kirkjoshua@example.com,,Female,Brazil,South,South Ryan,Electronics,8.0,50.7,430.72,2025-05-30,Cash,Cancelled
T120620,C01073,Mary Miller,gonzalezsteven@example.com,44.0,Male,France,Central,West Anne,Book,3.0,454.08,1469.11,2025-10-02,,Pending
T101118,C01408,Christopher Stone,judypatrick@example.org,69.0,Female,France,Central,Natashaville,books,1.0,294.14,309.57,2026-03-11,Cash,Pending
T121328,C00526,Melissa Heath,evansbrett@example.com,74.0,,Brazil,South,Kennethmouth,clothing,9.0,470.66,4508.86,2024-11-04,Credit Card,Completed
T121105,C06377,Andrea Rivera,andrewcunningham@example.net,74.0,,Germany,Central,Amandamouth,CLOTHING,7.0,204.4,1356.03,2025-10-18,Credit Card,Completed
T109502,C04060,Taylor Gilmore,,,Female,France,Central,New Kimberlybury,sports,2.0,429.13,922.98,2026-02-08,Cash,Cancelled
T103803,C06419,Teresa Davis,bchavez@example.com,72.0,,Germany,Central,Bethview,CLOTHING,1.0,282.78,259.51,2026-05-12,,Completed
T109177,C01255,Tammy Parrish,jose06@example.net,75.0,Other,Germany,Central,Lake Jessica,Beauty,,292.01,,2026-03-13,Cash,Completed
T106776,C00866,James Brown,martinezcarrie@example.com,59.0,Other,India,South,Andradeton,CLOTHING,,131.72,,2025-05-19,Cash,Completed
T121958,C02901,Michelle Liu,nicholas72@example.com,60.0,Female,Germany,Central,North Eric,Books,1.0,418.09,385.2,2025-11-02,Cash,Pending
T113477,C07071,Vicki Nelson,ybradley@example.com,37.0,Female,USA,North,Smithstad,BEAUTY,5.0,391.24,1831.22,2026-04-03,Net Banking,Returned
T112771,C01550,Bryan Kline,ograham@example.org,23.0,,UK,West,Reyesside,sports,8.0,40.62,353.38,2025-12-01,Debit Card,Returned
T103537,C05871,Kathryn Wilson,imontes@example.net,35.0,,France,Central,East Patriciabury,CLOTHING,10.0,25.96,279.03,2026-03-12,,Pending
T121130,C07421,Jared Hamilton,sarahparker@example.org,43.0,Other,Japan,East,East Thomasmouth,beauty,10.0,279.64,2853.68,2025-09-14,Net Banking,Completed
T115414,C06032,Neil Morgan,michaelday@example.org,46.0,Male,Canada,North,New Courtneychester,beauty,3.0,144.07,411.31,2026-04-20,UPI,Pending
T113726,C07566,Daniel Shelton,fcollins@example.com,63.0,,Japan,East,Port Marystad,Grocery,10.0,313.32,3353.6,2025-12-04,,Cancelled
T100333,C00822,Jillian Wilson,bmcgee@example.org,41.0,Male,China,East,Gutierrezside,Sport,4.0,392.64,1711.67,2025-06-10,Cash,Cancelled
T118234,C00304,Richard Ford,jvaldez@example.org,40.0,Female,China,East,Port Tonyhaven,BEAUTY,10.0,312.32,3410.68,2026-01-29,Net Banking,Pending
T113634,C04600,Elizabeth Jackson,nancyjohnson@example.org,48.0,Female,Brazil,South,North Renee,grocery,5.0,259.61,1252.57,2025-02-26,UPI,Cancelled
T104128,C00522,Tara Wells,calvinosborne@example.net,37.0,,Brazil,South,Wilsonmouth,sports,6.0,176.34,970.41,2024-10-14,Credit Card,Pending
T124282,C03086,Jay Bell,tjones@example.net,41.0,Male,Japan,East,East Michael,Beauty,7.0,456.09,3256.04,2024-07-27,Net Banking,Completed
T105834,C07796,Dr. Heather Hubbard,shellyguerrero@example.com,17.0,Male,Germany,Central,Morganshire,Clothing,9.0,359.31,2931.46,2025-06-28,Net Banking,Pending
T109301,C04305,Carolyn Reid,xlopez@example.net,46.0,,India,South,Michaelmouth,ELECTRONICS,3.0,217.01,665.92,2024-08-05,,Returned
T104322,C00991,Ronald Flores,jeremyfleming@example.com,36.0,Male,China,East,South Terrence,Groceries,10.0,78.87,860.09,2024-09-15,Net Banking,Completed
T101508,C02677,Leslie Haynes,virginia56@example.org,41.0,Male,UK,West,Port Sarahshire,books,,59.32,,2024-10-20,Net Banking,Completed
T124310,C04141,Robert Gonzalez,margaret93@example.com,26.0,Male,France,Central,Port Michael,Books,4.0,328.44,1232.15,2025-04-14,,Cancelled
T109844,C00891,David Pham,xbailey@example.net,57.0,Female,Germany,Central,Jennamouth,Book,2.0,124.54,268.81,2025-09-07,,Returned
T123083,C05307,Michael Baker,kevin22@example.org,30.0,,Japan,East,Rogersfurt,Electronic,8.0,427.43,3637.82,2025-12-06,Cash,Pending
T119658,C00945,Cindy Mitchell,ogardner@example.com,26.0,,USA,West,Port Pamela,Beauty,,123.33,,2025-10-31,Credit Card,Returned
T102691,C03108,Erin Jones,,54.0,Female,Brazil,South,Port Ashleytown,Books,2.0,64.25,115.96,2025-05-15,Cash,Pending
T107422,C04212,Sean Bennett,danielsingh@example.net,41.0,Female,Germany,Central,Cortezfort,Electronic,5.0,477.29,2156.94,2025-08-31,UPI,Returned
T110388,C02915,Michael Blair,john97@example.org,70.0,Female,Germany,Central,West Nicholas,books,9.0,309.83,2665.95,2026-07-16,Cash,Pending
T110856,C06012,Ryan Davies,scottmendez@example.org,42.0,Other,India,South,Lisaton,clothing,9.0,222.0,2078.78,2025-10-02,Cash,Cancelled
T105160,C05445,Alexa Robinson,mcdonaldandrea@example.com,26.0,Other,Japan,East,South Justinfurt,Sport,6.0,465.0,2976.32,2024-12-10,Debit Card,Returned
T114905,C05601,David Jones,pamela85@example.org,56.0,,China,East,South Jonathanborough,ELECTRONICS,8.0,318.97,2448.91,2026-03-31,Net Banking,Pending
T119083,C02495,James Caldwell,bondjody@example.net,74.0,Other,Canada,North,West Wyatt,clothing,9.0,413.29,4052.51,2025-05-07,,Returned
T108619,C02376,Amanda Wilson,erodriguez@example.org,56.0,Other,Canada,North,Johnsonbury,Books,,414.27,,2024-12-06,Cash,Cancelled
T101706,C03320,Brenda Mclaughlin,daniel13@example.net,45.0,,India,South,Cookfurt,Furniture,,134.9,,2025-09-05,Debit Card,Completed
T111595,C01956,Jeremy Miller,gonzaleznicole@example.com,,Female,USA,West,Lake James,furniture,3.0,493.14,1497.2,2026-04-08,Net Banking,Returned
T119150,C03360,Michael Kelly,james81@example.org,63.0,Male,UK,West,Ericland,books,7.0,189.48,1294.41,2025-03-20,UPI,Completed
T110890,C05836,Desiree Stewart,sheilajimenez@example.net,29.0,Male,Brazil,South,North Travischester,Sport,9.0,95.38,902.78,2025-05-21,Cash,Pending
T113782,C07724,Alexander Obrien,edward48@example.net,45.0,,Germany,Central,Markburgh,Grocery,,322.1,,2024-07-30,Cash,Pending
T112821,C02554,Peter Poole,kristin56@example.org,26.0,Other,Japan,East,West Michaelland,Groceries,9.0,372.31,3622.52,2024-07-26,Credit Card,Returned
T124001,C02603,April Oneill,edward22@example.com,44.0,,Canada,North,Fraziershire,Cloths,,31.14,,2025-05-29,UPI,Pending
T108543,C05215,Amanda Garcia,xgarner@example.org,33.0,Male,USA,North,Lake Stephentown,Sports,7.0,138.03,915.92,2024-10-11,Cash,Returned
T111125,C06224,Samantha Thompson,richmondsteven@example.org,,,India,South,Christopherton,Beauty,10.0,496.27,5005.35,2025-01-16,UPI,Returned
T121989,C06633,Raymond Stewart,davidmatthew@example.org,24.0,Other,Japan,East,,sports,2.0,189.55,346.78,2026-03-28,UPI,Completed
T112394,C04548,Dr. Benjamin Colon,rharris@example.net,38.0,Female,Germany,Central,Krauseshire,furniture,6.0,365.15,1971.83,2024-11-29,Credit Card,Cancelled
T115097,C02333,Ronald Washington,wbaker@example.com,18.0,Female,India,South,Cardenasville,electronics,1.0,212.5,226.26,2025-08-21,UPI,Cancelled
T118743,C05409,Jennifer Phillips MD,stoneroberto@example.com,62.0,Male,China,East,Williamshire,electronics,5.0,403.23,2031.96,2025-11-18,UPI,Pending
T107302,C07304,Paul Blake,brittneybaird@example.net,55.0,Other,Brazil,South,North Ashleychester,Furniture,9.0,316.75,2770.63,2026-06-19,Debit Card,Cancelled
T116827,C05097,Shawn Ruiz,aaron88@example.net,61.0,,India,South,North Russell,grocery,8.0,323.27,2478.38,2025-06-21,Cash,Completed
T106268,C02589,Ryan Thomas,hjackson@example.com,45.0,Other,China,East,North Tracy,furniture,6.0,498.01,3124.4,2024-09-21,,Cancelled
T123772,C07332,Margaret Gomez,codywright@example.net,,Other,China,East,Shawnside,Groceries,3.0,299.2,935.05,2025-11-02,UPI,Cancelled
T115757,C00418,Jennifer Coleman,gcolon@example.org,22.0,Other,China,East,West Andreaborough,Grocery,9.0,373.24,3524.56,2026-07-03,Credit Card,Pending
T113245,C07312,Miss Monica Anderson,thomasadams@example.com,41.0,Male,USA,West,New Lisa,beauty,1.0,461.5,459.56,2026-01-29,UPI,Returned
T120979,C00318,Yolanda Shepherd,qmorris@example.com,,Female,France,Central,North Melissaborough,Electronic,1.0,361.18,328.57,2025-06-16,Credit Card,Returned
T105562,C05372,Douglas Henry,dawnlewis@example.com,36.0,,Canada,North,Port Zachary,beauty,9.0,449.02,4098.7,2026-01-09,Credit Card,Cancelled
T108069,C04824,Elizabeth Medina,michelle75@example.org,,Female,USA,West,West Angelatown,beauty,,102.0,,2024-11-06,Cash,Returned
T100654,C07951,Brian Soto,rhondamoore@example.com,71.0,Other,India,South,Gillfort,Electronics,8.0,463.22,4032.08,2026-03-12,Cash,Returned
T124534,C07431,William Lee,keithmoore@example.org,75.0,Other,Canada,North,South Ryanbury,Sport,,37.28,,2025-03-26,Credit Card,Cancelled
T124748,C06269,John Medina,snydercarlos@example.com,35.0,Other,Germany,Central,Jodystad,Book,,470.87,,2025-05-12,Cash,Returned
T104688,C02746,Mr. James Phillips,cindy85@example.org,19.0,Other,Canada,North,Jessicastad,books,,402.45,,2025-11-17,Net Banking,Cancelled
T124684,C05340,Lauren Pitts,sarah47@example.com,,Female,France,Central,Michaelside,Groceries,4.0,453.55,1871.12,2024-12-21,,Cancelled
T124034,C01660,Todd Smith,gonzalezandrew@example.net,,Female,UK,West,Port Tiffany,BEAUTY,7.0,78.24,573.48,2025-11-15,,Returned
T107941,C07158,Justin Schwartz,wbond@example.com,48.0,Female,Germany,Central,Lake Jamiemouth,Furniture,4.0,332.36,1322.94,2025-11-25,Cash,Completed
T105148,C00813,Andrew Chang,amberhoward@example.net,,Male,Germany,Central,Santanafurt,FURNITURE,7.0,336.26,2585.76,2026-05-27,Cash,Completed
